,created_at_hour,cust_tid,favorite_count,has_profanity,in_business_hours,n_favorites,n_followers,n_following,n_hashtags,n_links,n_mentions,n_statuses,org_tid,protected,ratio_hashtags,ratio_numeric,ratio_user_mentions,responded_at_hour,responded_in,responded_in_bh,retweet_count,sentiment,source,tweet_length,user_age,verified
6967,19,954352629492207616,0,1,1,6739,1393,459,1,0,1,20289,954360078504742913,0,0.0967741935483871,0.0,0.06451612903225806,19,1776.0,0.0,0,0.8,Twitter for Mac,93,266462522.0,0
6968,0,951522625754468352,0,1,0,5190,85,407,0,0,1,6163,951530756983189505,0,0.0,0.0,0.02553191489361702,0,1938.0,0.0,0,0.8,Twitter for iPhone,235,196623251.0,0
6969,23,951515699222020096,0,1,0,5190,85,407,0,0,1,6163,951522015265083394,0,0.0,0.0,0.03314917127071823,0,1506.0,0.0,0,0.8,Twitter for iPhone,181,196621599.0,0
6970,2,939245665489768448,1,1,0,7030,225,296,0,0,2,4110,939247125459857415,0,0.0,0.0,0.06280193236714976,3,348.0,0.0,0,0.8,Twitter for iPhone,207,36279711.0,0
6971,3,958091700336865280,0,1,0,77,392,180,0,0,1,9866,958105837012176897,0,0.0,0.0,0.09090909090909091,4,3370.0,0.0,0,0.8,Twitter for iPhone,66,255709029.0,0
6972,16,939807861663678465,0,1,1,33831,725,809,0,0,1,48633,939819661566365696,0,0.0,0.0,0.046511627906976744,17,2813.0,0.0,0,0.8,Twitter for iPhone,129,104779050.0,0
6973,15,939802619354025984,0,1,1,33831,725,809,0,0,0,48633,939805924549648384,0,0.0,0.023529411764705882,0.0,16,788.0,0.0,0,0.8,Twitter for iPhone,85,104777800.0,0
6974,22,959114355555078144,0,1,0,172,192,306,0,0,1,1048,959117038890487808,0,0.0,0.0,0.05042016806722689,23,640.0,0.0,0,0.8,Twitter Lite,119,227532529.0,0
6975,3,958828299660259328,0,1,0,172,192,306,0,0,1,1048,959029678781751296,0,0.0,0.0,0.0335195530726257,17,48012.0,29667.0,0,0.8,Twitter Lite,179,227464328.0,0
6976,6,955610092707000321,0,1,0,34705,665,728,0,0,0,41848,955618803500683266,0,0.0,0.0,0.0,7,2076.0,0.0,0,0.8,Twitter for Android,45,51308928.0,0
6977,0,951521688499269632,0,1,0,4,36,65,0,0,0,416,951529317548396544,0,0.0,0.0,0.0,0,1819.0,0.0,0,0.8,Facebook,64,262750458.0,0
6978,2,939245439534157824,0,1,0,1092,102,249,0,0,1,3589,939256650820673536,0,0.0,0.0,0.045454545454545456,3,2673.0,0.0,0,0.8,Twitter Web Client,132,136755605.0,0
6979,8,978823629860466688,0,1,0,17201,297,306,0,0,1,4366,978826080680366080,0,0.0,0.0,0.16666666666666666,8,585.0,0.0,0,0.8,Twitter for iPhone,36,215840224.0,0
6980,7,978820756757983233,0,1,0,17201,297,306,0,0,1,4366,978823292508241921,0,0.0,0.0,0.06976744186046512,8,605.0,0.0,0,0.8,Twitter for iPhone,86,215839539.0,0
6981,7,978814112242257920,0,1,0,17201,297,306,0,0,1,4366,978820363768532992,0,0.0,0.0,0.07894736842105263,7,1490.0,0.0,0,0.8,Twitter for iPhone,76,215837955.0,0
6982,6,978804907917692928,0,1,0,17201,297,306,0,0,1,4366,978813964984438784,0,0.0,0.0,0.05042016806722689,7,2159.0,0.0,0,0.8,Twitter for iPhone,119,215835761.0,0
6983,5,978790716552949760,0,1,0,17201,297,306,0,0,1,4366,978796467929444352,0,0.0,0.0,0.08275862068965517,6,1371.0,0.0,0,0.8,Twitter Web Client,145,215832377.0,0
6984,15,939803892098809856,0,1,1,1910,100,92,0,0,1,457,939833967418728448,0,0.0,0.0,0.24,17,7170.0,0.0,0,0.8,Twitter for Android,25,8376626.0,0
6985,8,939692861007659008,0,1,0,1910,100,92,0,0,1,457,939707469999337473,0,0.0,0.0,0.07894736842105263,9,3483.0,0.0,0,0.8,Twitter for Android,76,8350154.0,0
6986,13,957522895743328257,0,1,1,2834,210,185,0,0,1,120344,957595332317274112,0,0.0,0.0,0.05263157894736842,18,17271.0,0.0,0,0.8,Janetter,114,247255749.0,0
6987,12,957504280352645120,0,1,1,2834,210,185,0,0,1,120344,957507605483741184,0,0.0,0.0,0.14285714285714285,12,793.0,0.0,0,0.8,Janetter,42,247251311.0,0
6988,11,957498204588728320,0,1,1,2834,210,185,0,0,1,120344,957502568162385920,0,0.0,0.023952095808383235,0.03592814371257485,12,1040.0,0.0,0,0.8,TwitPanePlus,167,247249863.0,0
6989,11,957493771238703106,1,1,1,2834,210,185,0,0,0,120344,957495643018326017,0,0.0,0.0,0.0,11,446.0,0.0,0,0.8,Janetter,59,247248806.0,0
6990,2,939235803150118917,0,1,0,159,27,132,0,0,1,7164,939243583588175872,0,0.0,0.3448275862068966,0.20689655172413793,2,1855.0,0.0,0,0.8,Twitter Web Client,29,245193927.0,0
6991,1,939228779062480896,0,1,0,159,27,132,0,0,1,7164,939233248386932737,0,0.0,0.0,0.07894736842105263,2,1066.0,0.0,0,0.8,Twitter Web Client,76,245192252.0,0
6992,1,939225468208902145,0,1,0,159,27,132,0,0,1,7164,939228095554387973,0,0.0,0.0,0.1935483870967742,1,626.0,0.0,0,0.8,Twitter Web Client,31,245191463.0,0
6993,23,951517742896689152,0,1,0,87,247,427,0,0,1,4053,951528183786082304,0,0.0,0.0,0.057692307692307696,0,2490.0,0.0,0,0.8,Twitter for iPhone,104,252202600.0,0
6994,23,951148241231466496,0,1,0,87,247,427,1,0,1,4053,951157043653763077,0,0.03007518796992481,0.0,0.045112781954887216,23,2099.0,0.0,0,0.8,Twitter for iPhone,133,252114504.0,0
6995,19,970667213995864065,0,1,1,301,1641,1050,0,0,1,6963,970668457116209152,0,0.0,0.0,0.05504587155963303,20,296.0,0.0,0,0.8,Twitter for Android,109,270454369.0,0
6996,1,958064680341327873,0,1,0,11907,432,980,0,0,1,19643,958068951266799617,0,0.0,0.0,0.07317073170731707,1,1018.0,0.0,0,0.8,TweetDeck,82,227595468.0,0
6997,0,958057149334204417,0,1,0,11907,432,980,0,0,1,19643,958059722355113984,0,0.0,0.0,0.03614457831325301,1,614.0,0.0,0,0.8,TweetDeck,166,227593672.0,0
6998,15,957197163389431808,0,1,1,11907,432,980,0,0,1,19643,958052088465981440,0,0.0,0.0,0.10071942446043165,0,203830.0,28800.0,0,0.8,TweetDeck,139,227388636.0,0
6999,15,939802619354025984,0,1,1,33831,725,809,0,0,0,48633,939805924549648384,0,0.0,0.023529411764705882,0.0,16,788.0,0.0,0,0.8,Twitter for iPhone,85,104777800.0,0
7000,19,959431027226828800,0,1,1,2857,12695,647,0,0,1,2762,960485095869165569,0,0.0,0.0,0.06976744186046512,17,251310.0,28800.0,0,0.8,Twitter for iPad,86,225135796.0,0
7001,15,958281589087244288,0,1,1,1613,1211,622,3,0,0,1683,958285618987008000,0,0.13131313131313133,0.0,0.0,15,961.0,961.0,0,0.8,Twitter for Android,198,84388245.0,0
7002,13,957521087004164097,0,1,1,10490,466,583,0,0,1,3300,957523160693465089,0,0.0,0.0,0.21428571428571427,13,495.0,0.0,0,0.8,Twitter for Android,28,32385077.0,0
7003,12,957504591427354624,0,1,1,10490,466,583,0,0,0,3300,957506826639200257,0,0.0,0.0,0.0,12,533.0,0.0,0,0.8,Twitter for Android,16,32381144.0,0
7004,23,951516705330745344,0,1,0,1638,78,282,2,0,1,937,951527507525857280,0,0.04072398190045249,0.0,0.027149321266968326,0,2575.0,0.0,0,0.8,Twitter Web Client,221,221352364.0,0
7005,4,955577320781242369,0,1,0,61652,4991,1240,0,0,1,38187,955582911390126080,0,0.0,0.011764705882352941,0.07058823529411765,4,1333.0,0.0,0,0.8,Twitter Web Client,85,138867368.0,0
7006,2,939235803150118917,0,1,0,159,27,132,0,0,1,7164,940373491056070657,0,0.0,0.3448275862068966,0.20689655172413793,5,271246.0,28800.0,0,0.8,Twitter Web Client,29,245193927.0,0
7007,1,939228779062480896,0,1,0,159,27,132,0,0,1,7164,939233248386932737,0,0.0,0.0,0.07894736842105263,2,1066.0,0.0,0,0.8,Twitter Web Client,76,245192252.0,0
7008,1,939225468208902145,0,1,0,159,27,132,0,0,1,7164,939228095554387973,0,0.0,0.0,0.1935483870967742,1,626.0,0.0,0,0.8,Twitter Web Client,31,245191463.0,0
7009,0,958057149334204417,0,1,0,11907,432,980,0,0,1,19643,958059722355113984,0,0.0,0.0,0.03614457831325301,1,614.0,0.0,0,0.8,TweetDeck,166,227593672.0,0
7010,15,957197163389431808,0,1,1,11907,432,980,0,0,1,19643,958052088465981440,0,0.0,0.0,0.10071942446043165,0,203830.0,28800.0,0,0.8,TweetDeck,139,227388636.0,0
7011,15,939799504693346306,0,1,1,1301,92,38,0,0,0,1148,939801225587036160,0,0.0,0.0,0.0,15,410.0,0.0,0,0.8,Twitter Lite,28,2513546.0,0
7012,12,957504591427354624,0,1,1,10490,466,583,0,0,0,3300,957506826639200257,0,0.0,0.0,0.0,12,533.0,0.0,0,0.8,Twitter for Android,16,32381144.0,0
7013,3,955566927627390976,0,1,0,977,1489,454,0,0,1,4604,955581729863020545,0,0.0,0.06,0.12,4,3529.0,0.0,0,0.8,Twitter for Android,50,175517780.0,0
7014,23,950428944972566531,0,1,0,1273,124,477,0,0,1,2275,950435798020755456,0,0.0,0.0,0.020905923344947737,0,1634.0,0.0,0,0.8,Twitter for iPhone,287,287135951.0,0
7015,3,949763485394784256,1,1,0,1273,124,477,0,0,3,2275,950405023959314432,0,0.0,0.0,0.0749063670411985,22,152955.0,28800.0,0,0.8,Twitter for iPhone,267,286977293.0,0
7016,2,939230803355152384,0,1,0,559,71,164,0,0,1,796,939233590629498881,0,0.0,0.0,0.02510460251046025,2,664.0,0.0,0,0.8,Twitter for iPhone,239,270438815.0,0
7017,23,951515699222020096,0,1,0,5190,85,407,0,0,1,6163,951522015265083394,0,0.0,0.0,0.03314917127071823,0,1506.0,0.0,0,0.8,Twitter for iPhone,181,196621599.0,0
7018,16,958655261719384064,1,1,1,5420,76,309,0,0,1,914,958662541261070341,0,0.0,0.0,0.02631578947368421,16,1735.0,1735.0,0,0.8,Twitter for Android,228,19418377.0,0
7019,0,958055318365360128,0,1,0,118,336,450,0,0,1,1250,958066904886841347,0,0.0,0.0,0.044444444444444446,1,2762.0,0.0,0,0.8,Twitter for iPhone,135,259345140.0,0
7020,23,958042130777300993,0,1,0,118,336,450,2,0,1,1250,958053570334658560,0,0.058823529411764705,0.0,0.0392156862745098,0,2727.0,0.0,0,0.8,Twitter for iPhone,153,259341996.0,0
7021,14,939784434307313665,0,1,1,25907,454,735,0,0,0,105444,939788315603152896,0,0.0,0.0,0.0,14,925.0,0.0,0,0.8,Twitter Web Client,88,148440059.0,0
7022,12,957504280352645120,0,1,1,2834,210,185,0,0,1,120344,957507605483741184,0,0.0,0.0,0.14285714285714285,12,793.0,0.0,0,0.8,Janetter,42,247251311.0,0
7023,11,957498204588728320,0,1,1,2834,210,185,0,0,1,120344,957502568162385920,0,0.0,0.023952095808383235,0.03592814371257485,12,1040.0,0.0,0,0.8,TwitPanePlus,167,247249863.0,0
7024,11,957493771238703106,1,1,1,2834,210,185,0,0,0,120344,957495643018326017,0,0.0,0.0,0.0,11,446.0,0.0,0,0.8,Janetter,59,247248806.0,0
7025,23,951508339787214848,0,1,0,2252,173,515,0,0,1,7719,951519593734070272,0,0.0,0.0,0.030927835051546393,23,2683.0,0.0,0,0.8,Twitter Web Client,194,272781889.0,0
7026,17,951428385930137600,0,1,1,2252,173,515,0,0,1,7719,951502748125679618,0,0.0,0.003484320557491289,0.020905923344947737,22,17729.0,0.0,0,0.8,Twitter Web Client,287,272762826.0,0
7027,17,951420112346734592,0,1,1,2252,173,515,0,0,1,7719,951422544028033024,0,0.0,0.0,0.020618556701030927,17,580.0,0.0,0,0.8,Twitter Web Client,291,272760853.0,0
7028,21,948942232962334720,0,1,0,2252,173,515,0,0,1,7719,949418907336675328,0,0.0,0.0,0.02654867256637168,4,113648.0,28800.0,0,0.8,Twitter Web Client,226,272170081.0,0
7029,20,948930363245649930,0,1,0,2252,173,515,0,0,1,7719,948941272361861120,0,0.0,0.0,0.02510460251046025,21,2601.0,0.0,0,0.8,Twitter Web Client,239,272167251.0,0
7030,3,955566927627390976,0,1,0,977,1489,454,0,0,1,4604,955978991885783045,0,0.0,0.06,0.12,7,98244.0,28800.0,0,0.8,Twitter for Android,50,175517780.0,0
7031,1,939229080960094214,0,1,0,2288,154,244,0,0,1,2115,939230048485330945,0,0.0,0.0,0.03076923076923077,1,231.0,0.0,0,0.8,Twitter Web Client,195,274780734.0,0
7032,20,939142444494532608,0,1,0,2288,154,244,0,0,1,2115,939148554324635653,0,0.0,0.0,0.04285714285714286,20,1457.0,0.0,0,0.8,Corebird,140,274760078.0,0
7033,0,958049305583079430,0,1,0,734,19,26,0,0,1,867,958059635059187713,0,0.0,0.009259259259259259,0.027777777777777776,0,2463.0,0.0,0,0.8,Twitter for Android,216,31904371.0,0
7034,23,958039783347023872,0,1,0,734,19,26,1,0,1,867,958044734768992258,0,0.047619047619047616,0.025974025974025976,0.03463203463203463,0,1181.0,0.0,0,0.8,Twitter for Android,231,31902101.0,0
7035,12,939758711953793024,0,1,1,43446,239,96,0,0,0,172357,939763031550066688,0,0.0,0.02564102564102564,0.0,13,1030.0,0.0,0,0.8,Twitter for iPhone,39,216853757.0,0
7036,15,961546106177048578,0,1,1,1754,641,1085,0,0,1,1527,961553070500057088,0,0.0,0.02912621359223301,0.05825242718446602,16,1660.0,1660.0,0,0.8,Twitter Web Client,103,74644461.0,0
7037,11,957498204588728320,0,1,1,2834,210,185,0,0,1,120344,957502568162385920,0,0.0,0.023952095808383235,0.03592814371257485,12,1040.0,0.0,0,0.8,TwitPanePlus,167,247249863.0,0
7038,11,957493771238703106,1,1,1,2834,210,185,0,0,0,120344,957495643018326017,0,0.0,0.0,0.0,11,446.0,0.0,0,0.8,Janetter,59,247248806.0,0
7039,19,948914032181895168,0,1,1,2456,577,391,0,0,0,24644,949079595948695559,0,0.0,0.0,0.0,6,39474.0,0.0,0,0.8,Tweetbot for iΟS,19,167833779.0,0
7040,3,955563186840883201,0,1,0,2029,71,207,0,0,1,4186,955898870076203008,0,0.0,0.005050505050505051,0.030303030303030304,1,80034.0,28800.0,0,0.8,Twitter Web Client,198,246716625.0,0
7041,1,939228779062480896,0,1,0,159,27,132,0,0,1,7164,939233248386932737,0,0.0,0.0,0.07894736842105263,2,1066.0,0.0,0,0.8,Twitter Web Client,76,245192252.0,0
7042,1,939225468208902145,0,1,0,159,27,132,0,0,1,7164,939228095554387973,0,0.0,0.0,0.1935483870967742,1,626.0,0.0,0,0.8,Twitter Web Client,31,245191463.0,0
7043,3,978754805324660737,0,1,0,1537,525,189,0,0,1,5534,979014321022922753,0,0.0,0.030303030303030304,0.09090909090909091,20,61873.0,42377.0,0,0.8,Twitter Web Client,66,262342346.0,0
7044,3,978748192979271680,0,1,0,1537,525,189,2,0,1,5534,978752898929692672,0,0.10843373493975904,0.0,0.07228915662650602,3,1122.0,0.0,0,0.8,Twitter Web Client,83,262340770.0,0
7045,21,951483568949202944,0,1,0,204,108,339,0,0,1,451,951496153497047041,0,0.0,0.0,0.2222222222222222,22,3000.0,0.0,0,0.8,Twitter for Android,27,90948486.0,0
7046,0,951173523753533440,0,1,0,204,108,339,0,0,1,451,951179890031767552,0,0.0,0.0,0.18181818181818182,1,1518.0,0.0,0,0.8,Twitter for Android,33,90874565.0,0
7047,23,951156683442712578,0,1,0,204,108,339,0,0,1,451,951168810979135488,0,0.0,0.0,0.03773584905660377,0,2892.0,0.0,0,0.8,Twitter Web Client,159,90870550.0,0
7048,11,961485066571464704,0,1,1,741,68,109,0,0,0,7140,961486472149979136,0,0.0,0.0,0.0,11,335.0,335.0,0,0.8,Twitter for iPhone,35,41226313.0,0
7049,0,958047689593311237,0,1,0,23,9,277,0,0,1,63,958048991991787521,0,0.0,0.0,0.032432432432432434,0,311.0,0.0,0,0.8,Twitter for iPhone,185,169103668.0,0
7050,12,939746499205906432,0,1,1,8,41,57,0,0,1,1672,939753881004904448,0,0.0,0.0,0.20689655172413793,12,1760.0,0.0,0,0.8,Janetter,29,242189347.0,0
7051,12,939744336723320832,0,1,1,8,41,57,0,0,0,1672,939746169487609856,0,0.0,0.021739130434782608,0.0,12,437.0,0.0,0,0.8,Janetter,46,242188832.0,0
7052,11,957493771238703106,1,1,1,2834,210,185,0,0,0,120344,957495643018326017,0,0.0,0.0,0.0,11,446.0,0.0,0,0.8,Janetter,59,247248806.0,0
7053,21,951478896158957569,1,1,0,27357,884,865,0,0,0,8162,951701368938614784,0,0.0,0.020833333333333332,0.0,11,53041.0,10462.0,0,0.8,Twitter Web Client,96,90682714.0,0
